sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,tags,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
BDV120324022 ,VINTAGE Womens Vest Top UK 14 Medium Green Animal Print ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,M,Medium,N/A,,,,14.95,NO,,,Vest Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-41-37-0239.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-41-58-0240.jpeg,,,,,,,,,,,,,,Green,,Animal Print,,Vest Top,Pullover,Regular,,Woven,Round Neck,Sleeveless,20,,,,25,,,,,,,,,,,2024-03-12T11:42:59.4834653
BDV120324023 ,VINTAGE Womens Short Sleeve Shirt Blouse IT 44 Medium Blue Floral Viscose ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,M,Medium,44,,,,16.95,NO,,Short Sleeve,Shirt Blouse,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-43-48-0242.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-44-27-0243.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-44-47-0244.jpeg,,,,,,,,,,,,,Blue,,Floral,Viscose,Short Sleeve Shirt Blouse,Button,Regular,,Rayon,Collared,Short Sleeve,21,,,,25,,,,,,,,,,,2024-03-12T11:45:28.8000136
BDV120324024 ,BROOKSFIELD Boys Straight Chino Trousers 11-12 Years W26 L26 Brown Check ,Brooksfield,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,Trousers,51920,,,,,1,11-12 Years,11-12 Years,36,,,,15.95,NO,,Straight,Chino Trousers,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-46-16-0246.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-46-45-0247.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-47-08-0248.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-47-30-0249.jpeg,,,,,,,,,,,,Brown,,Check,,Straight Chino Trousers,Zip,Regular,,Woven,,,,,,,,,,,26,8,,,,26,,2024-03-12T11:49:00.3767395
BDV120324025 ,VINTAGE Womens Crochet Cardigan Top UK 14 Large Pink Floral ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,L,Large,N/A,,,,19.95,NO,,Crochet,Cardigan Top,,Straps,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-49-54-0251.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-50-16-0252.jpeg,,,,,,,,,Crochet,,,,,Pink,,Floral,,Crochet Cardigan Top,Tie,Regular,,Crochet,V-Neck,Sleeveless,19,,,,25,,,,,,,,,,,2024-03-12T11:51:11.8271967
BDV120324026 ,DESIGUAL Womens Graphic T-Shirt Top UK 18 XL Grey Cotton ,Desigual,Fair Used Condition: the item has been frequently worn and may have numerous flaws,Womens,Clothing,T-Shirts,53159,,,,,1,XL,XL,XL,,,Holes on front body.,22.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-53-02-0254.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-53-48-0255.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-54-14-0256.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-55-03-0257.jpeg,,,,,,,Fringe,,,,,Grey,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,21,,,,25,,,,,,,,,,,2024-03-12T11:56:07.943196
BDV120324027 ,"LEVI'S Mens T-Shirt Top Medium Red Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,M,Medium,Medium,,,Loose stiches on front pocket.,16.95,NO,,,T-Shirt Top,,Pockets,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-56-38-0259.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-57-03-0260.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-57-39-0261.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-57-46-0262.jpeg,,,,,,,Logo,,,,,Red,,,Cotton,T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,20,,,,28,,,,,,,,,,,2024-03-12T11:58:23.1108844
BDV120324028 ,FILA Mens Cargo Tracksuit Trousers Joggers Large Black Cotton ,Fila,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,L,Large,L,Black.,,,19.95,NO,,Cargo,Tracksuit Trousers Joggers,,Adjustable Waist,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-59-13-0264.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-11-59-52-0265.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-00-04-0266.jpeg,,,,,,,,Logo,,,,,Black,,,Cotton,Cargo Tracksuit Trousers Joggers,Drawstring,Regular,Polyester,Jersey,,,,,,,,,,,29,10,,,,34,,2024-03-12T12:00:45.4945576
BDV120324029 ,CALVIN KLEIN Mens Straight Casual Trousers W34 L33 Beige Cotton ,Calvin Klein,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Trousers,57989,,,,,1,34,Size 34,34,TZ.,,,19.95,NO,,Straight,Casual Trousers,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-01-44-0268.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-02-11-0269.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-02-32-0270.jpeg,,,,,,,,Logo,,,,,Beige,,,Cotton,Straight Casual Trousers,Zip,Regular,,Woven,,,,,,,,,,,33,11,,,,34,,2024-03-12T12:03:16.0883871
BDV120324030 ,WOOLRICH Mens Tracksuit Trousers Joggers Medium Black Cotton ,Woolrich,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,M,Medium,M,Black.,,"Faded colour, bobbling material.",19.95,NO,,,Tracksuit Trousers Joggers,,Adjustable Waist,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-04-15-0272.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-04-50-0273.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-05-25-0274.jpeg,,,,,,,,Logo,,,,,Black,,,Cotton,Tracksuit Trousers Joggers,Drawstring,Regular,Polyester,Jersey,,,,,,,,,,,29,8,,,,32,,2024-03-12T12:07:58.4970827
BDV120324031 ,NIKE Mens Dri Fit Graphic Sport Shorts Large Navy Blue Polyester ,Nike,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Shorts,260957,,,,,1,L,Large,L,Navy blue.,,,16.95,NO,,Graphic,Sport Shorts,,Adjustable Waist,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-10-46-0276.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-11-14-0277.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-11-35-0278.jpeg,,,,,,,,Logo,,,,,Navy Blue,Dri Fit,,Polyester,Graphic Sport Shorts,Drawstring,Regular,,Microfibre,,,,,,,,,,,10,11,,,,34,,2024-03-12T12:12:25.4893422
BDV120324032 ,WRANGLER Mens Texas Stretch Straight Jeans W32 L34 Grey Cotton ,Wrangler,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jeans,11483,,,,,1,32,Size 32,W32 L34,"JZ, grey.",,,17.95,NO,,,Straight Jeans,,Stretch,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-13-08-0280.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-13-41-0281.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-14-06-0282.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-14-30-0283.jpeg,,,,,,,Logo,,,,,Grey,Texas Stretch,,Cotton,Straight Jeans,Zip,Regular,Elastane,Denim,,,,,,,,,,,34,9,,,,32,,2024-03-12T12:15:11.9322079
BDV120324033 ,DECATHLON Mens Cargo Shorts 3XL W46 Brown Camouflage Cotton ,Decathlon,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shorts,15689,,,,,1,3XL,3XL,EU 3XL,,,,16.95,NO,,,Cargo Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-16-44-0285.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-16-59-0286.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-17-17-0287.jpeg,,,,,,,,,,,,,Brown,,Camouflage,Cotton,Cargo Shorts,Zip,Regular,Polyester,Woven,,,,,,,,,,,12,10,,,,46,,2024-03-12T12:18:37.1327459
BDV120324034 ,POLO RALPH LAUREN Mens Straight Chino Trousers W34 L34 Navy Blue Cotton ,Polo Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Trousers,57989,,,,,1,34,Size 34,N/A,"TZ, navy blue.",,faded colour.,22.95,NO,,Straight,Chino Trousers,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-19-34-0289.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-20-18-0290.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-21-01-0291.jpeg,,,,,,,,,,,,,Navy Blue,,,Cotton,Straight Chino Trousers,Zip,Regular,,Woven,,,,,,,,,,,34,11,,,,34,,2024-03-12T12:21:42.4532615
BDV120324035 ,PUMA Mens Tracksuit Trousers XL Grey Colourblock Polyester ,Puma,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,XL,XL,XL,Grey.,,,19.95,NO,,,Tracksuit Trousers,,Elastic Waist,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-22-11-0293.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-22-45-0294.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-23-04-0295.jpeg,,,,,,,,Logo,,,,,Grey,,Colourblock,Polyester,Tracksuit Trousers,Pull On,Regular,,Microfibre,,,,,,,,,,,31,11,,,,38,,2024-03-12T12:24:03.0900684
BDV120324036 ,LACOSTE Mens Polo Shirt Size 5 Large Red Cotton ,Lacoste,Fair Used Condition: the item has been frequently worn and may have numerous flaws,Mens,Clothing,Polo Shirts,185101,,,,,1,L,Large,5,,,"Worn material under armpits and inside collar, small hole on front body.",18.95,NO,,,Polo Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-25-19-0297.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-26-09-0298.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-26-23-0299.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-26-39-0300.jpeg,,,,,,,Logo,,,,,Red,,,Cotton,Polo Shirt,Pullover,Regular,,Jersey,Collared,Short Sleeve,22,,,,29,,,,,,,,,,,2024-03-12T12:27:31.9850257
BDV120324037 ,LOTTO Boys Graphic Tracksuit Top Jacket 9-10 Years Large Black Colourblock ,Lotto,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,Activewear Jackets,260968,,,,,1,9-10 Years,9-10 Years,L-140cm,Black.,,Bobbling material.,16.95,NO,,Graphic,Tracksuit Top Jacket,,Full Zip,Zipped Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-28-07-0302.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-28-44-0303.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-29-07-0304.jpeg,,,,,,,,Logo,,,,,Black,,Colourblock,Polyester,Graphic Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,19,14,,,22,,,,,,,,,,,2024-03-12T12:29:54.0169307
BDV120324038 ,ADIDAS Boys Tracksuit Top Jacket 11-12 Years Red Colourblock Polyester ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,Activewear Jackets,260968,,,,,1,11-12 Years,11-12 Years,UK 30-32/ 12Y,,,,16.95,NO,,,Tracksuit Top Jacket,,Full Zip,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-12-59-29-0306.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-01-04-0307.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-01-23-0308.jpeg,,,,,,,,Logo,,,,,Red,,Colourblock,Polyester,Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,20,17,,,22,,,,,,,,,,,2024-03-12T13:02:40.5958358
BDV120324039 ,ADIDAS Boys Tracksuit Top Jacket 13-14 Years Blue Striped Polyester ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,Activewear Jackets,260968,,,,,1,13-14 Years,13-14 Years,UK 32-34/14Y,,,,16.95,NO,,,Tracksuit Top Jacket,,Full Zip,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-03-19-0310.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-04-25-0311.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-04-46-0312.jpeg,,,,,,,,Logo,,,,,Blue,,Striped,Polyester,Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,19,19,,,24,,,,,,,,,,,2024-03-12T13:05:23.6709987
BDV120324040 ,ADIDAS Boys Clima 365 Tracksuit Top Jacket 11-12 Years Blue Polyester ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,Activewear Jackets,260968,,,,,1,11-12 Years,11-12 Years,UK 11-12Y,,,Marks on left sleeve.,16.95,NO,,,Tracksuit Top Jacket,,Full Zip,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-06-16-0314.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-06-59-0315.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-07-30-0316.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-07-48-0317.jpeg,,,,,,,Logo,,,,,Blue,Clima 365,,Polyester,Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,19,19,,,23,,,,,,,,,,,2024-03-12T13:08:25.1764476
BDV120324041 ,DIESEL Boys Graphic Top Long Sleeve 11-12 Years Blue Cotton ,Diesel,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,"T-Shirts, Tops & Shirts",260966,,,,,1,11-12 Years,11-12 Years,12,,,,16.95,NO,,,Graphic Top Long Sleeve,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-09-13-0319.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-09-58-0320.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-10-23-0321.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-10-36-0322.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Graphic Top Long Sleeve,Pullover,Regular,,Jersey,Round Neck,Long Sleeve,17,19,,,23,,,,,,,,,,,2024-03-12T13:11:38.9951449
BDV120324042 ,CHAMPION Boys Hooded Tracksuit Top Jacket 9-10 Years Grey Colourblock ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,Activewear Jackets,260968,,,,,1,9-10 Years,9-10 Years,9-10Y,Removable hood.,,Marks inside collar.,18.95,NO,,Hooded,Tracksuit Top Jacket,,Removable Hood,Windproof,Zipped Pockets,Comfort,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-12-30-0324.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-13-25-0325.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-13-42-0326.jpeg,,,,,,,,Logo,,,,,Grey,,Colourblock,Polyester,Hooded Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,18,16,,,21,,,,,,,,,,,2024-03-12T13:14:39.7950521
BDV120324043 ,ADIDAS Boys Graphic Tracksuit Top Jacket 9-10 Years Red Polyester ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,Activewear Jackets,260968,,,,,1,9-10 Years,9-10 Years,UK 9-10Y,,,,16.95,NO,,Graphic,Tracksuit Top Jacket,,Full Zip,Zipped Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-15-28-0328.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-15-58-0329.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-16-28-0330.jpeg,,,,,,,,Logo,,,,,Red,,,Polyester,Graphic Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,19,17,,,20,,,,,,,,,,,2024-03-12T13:17:06.3680465
BDV120324044 ,POLO RALPH LAUREN Womens Short Sleeve Shirt US 10 Large Blue Cotton ,Polo Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shirts,53159,,,,,1,L,Large,10,,,,24.95,NO,,Short Sleeve,Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-18-09-0332.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-18-39-0333.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-18-58-0334.jpeg,,,,,,,,Logo,,,,,Blue,,,Cotton,Short Sleeve Shirt,Button,Regular,,Woven,Collared,Short Sleeve,20,,,,27,,,,,,,,,,,2024-03-12T13:19:34.9393535
BDV120324045 ,NIKE Boys Hooded Windbreaker Jacket 14-15 Years Large Red ,Nike,Fair Used Condition: the item has been frequently worn and may have numerous flaws,Boys,Clothing,"Coats, Jackets & Snowsuits",51933,,,,,1,14-15 Years,14-15 Years,14-16/L,,,"Small burn holes all over, wearing marks and worn material under armpits.",23.95,NO,,Hooded,Windbreaker Jacket,,Full Zip,Windproof,Pockets,Comfort,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-20-17-0336.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-20-50-0337.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-21-16-0338.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-21-30-0339.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-21-52-0340.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-23-29-0341.jpeg,,,,,Logo,,,,,Red,,,,Hooded Windbreaker Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,20,19,,,26,,,,,,,,,,,2024-03-12T13:25:22.6507069
BDV120324046 ,VINTAGE Mens V-Neck Jumper Sweater Large Blue Flecked Wool ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,N/A,,,,22.95,NO,,,V-Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-33-17-0343.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-33-48-0344.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-34-21-0345.jpeg,,,,,,,,,,,,,Blue,,Flecked,Wool,V-Neck Jumper Sweater,Pullover,Regular,Acrylic,Knit,V-Neck,Long Sleeve,23,20,,,26,,,,,,,,,,,2024-03-12T13:36:02.4331837
BDV120324047 ,VANS Boys Graphic Hoodie Jumper 14-15 Years XL Grey Cotton ,Vans,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,Hoodies,57916,,,,,1,14-15 Years,14-15 Years,X Large,Grey. Boys 14-15Y.,,"Bobbling material, worn material on elbows.",16.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-36-39-0347.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-37-32-0348.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 11_12-03-2024/Studio 11 12-03-2024-13-38-06-0349.jpeg,,,,,,,,Logo,,,,,Grey,,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,22,19,,,26,,,,,,,,,,,2024-03-12T13:42:34.1330022
