sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,tags,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
AXZ120324009 ,RALPH LAUREN Womens Cardigan Sweater UK 12 Medium White Cotton ,Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jumpers & Cardigans,63866,,,,,1,M,Medium,M,,,Small stain on back.,32.95,NO,,,Cardigan Sweater,,Pockets,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-20-14-0154.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-20-32-0155.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-20-45-0156.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-12-21-03-0157.jpeg,,,,,,,Logo,,,,,White,,,Cotton,Cardigan Sweater,Button,Regular,,Knit,V-Neck,Long Sleeve,17,18,,,25,,,,,,,,,,,2024-03-12T12:21:36.6075812
AXZ120324011 ,CHERVO Womens Casual Shorts W22 2XS White Pinstripe Cotton ,Chervo,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shorts,11555,,,,,1,22,Size 22,"W22 2XS - Recommended sizing differs from the label size. , 38",,,Reworked waist.,16.95,YES,,,Casual Shorts,,Stretch,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-01-37-0165.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-02-01-0166.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-02-14-0167.jpeg,,,,,,,,Logo,,,,,White,,Pinstripe,Cotton,Casual Shorts,Zip,Regular,Elastane,Woven,,,,,,,,,,,8,9,,,,22,,2024-03-12T13:02:36.3308993
AXZ120324012 ,CHAMPION Mens Graphic Sweatshirt Jumper Small White Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,S,Small,S,,,Small stain on front and front of left arm. Small stain on back. ,22.95,NO,,Graphic,Sweatshirt Jumper,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-03-51-0169.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-04-17-0170.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-04-30-0171.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-05-00-0172.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-05-07-0173.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-05-20-0174.jpeg,,,,,Logo,,,,,White,,,Cotton,Graphic Sweatshirt Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,20,18,,,25,,,,,,,,,,,2024-03-12T13:05:44.4721697
AXZ120324013 ,VANS Mens Graphic Sweatshirt Jumper XS White ,Vans,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,XS,XS,XS,,,Small marks on the front.,20.95,NO,,Graphic,Sweatshirt Jumper,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-06-43-0176.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-07-04-0177.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-07-15-0178.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-07-47-0179.jpeg,,,,,,,Logo,,,,,White,,,,Graphic Sweatshirt Jumper,Pullover,Regular,,Jersey,Round Neck,Long Sleeve,18,17,,,23,,,,,,,,,,,2024-03-12T13:08:16.6586231
AXZ120324014 ,ADIDAS Mens Tracksuit Top Jacket UK 32/34 XS White Colourblock Polyester ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,XS,XS,32/34,black sleeves.,,Small stain on back.,22.95,NO,,,Tracksuit Top Jacket,,Full Zip,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-09-23-0181.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-10-00-0182.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-10-11-0183.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-10-41-0184.jpeg,,,,,,,Logo,,,,,White,,Colourblock,Polyester,Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,20,18,,,26,,,,,,,,,,,2024-03-12T13:11:49.2051425
AXZ120324015 ,ADIDAS Boys Graphic Tracksuit Top Jacket 10-11 Years White Colourblock ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,Activewear Jackets,260968,,,,,1,10-11 Years,10-11 Years,28/30,navy,,Small stain on front. ,16.95,NO,,Graphic,Tracksuit Top Jacket,,Full Zip,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-12-56-0186.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-13-12-0187.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-13-23-0188.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-13-44-0189.jpeg,,,,,,,Logo,,,,,White,,Colourblock,Polyester,Graphic Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,18,14,,,20,,,,,,,,,,,2024-03-12T13:14:26.7881437
AXZ120324016 ,UNDER ARMOUR Mens Graphic T-Shirt Top Large White ,Under Armour,Fair Used Condition: the item has been frequently worn and may have numerous flaws,Mens,Clothing,T-Shirts,15687,,,,,1,L,Large,N/A,,,Stained armpits. Small stain on front. ,10.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-16-06-0191.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-16-57-0192.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-17-13-0193.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-17-37-0194.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-17-51-0195.jpeg,,,,,,Logo,,,,,White,,,,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,24,,,,29,,,,,,,,,,,2024-03-12T13:18:38.4265189
AXZ120324017 ,WALLIS Womens Cami Top UK 14 Medium White Geometric Cotton ,Wallis,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,14,Size 14,14,,,,16.95,NO,,,Cami Top,,Stretch,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-19-59-0197.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-20-09-0198.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-20-19-0199.jpeg,,,,,,,,,,,,,White,,Geometric,Cotton,Cami Top,Zip,Slim,Elastane,Woven,Round Neck,Sleeveless,15,,,,12,,,,,,,,,,,2024-03-12T13:21:04.2100625
AXZ120324018 ,ADIDAS Mens Swimming Shorts Medium White Colourblock Polyester ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Swimwear,15690,,,,,1,M,Medium,30,,,Small stain on back. ,16.95,NO,,,Swimming Shorts,,Adjustable Waist,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-22-35-0201.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-22-48-0202.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-22-59-0203.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-23-13-0204.jpeg,,,,,,,Logo,,,,,White,,Colourblock,Polyester,Swimming Shorts,Tie,Regular,,Microfibre,,,,,,,,,,,11,7,,,,30,,2024-03-12T13:23:58.7613586
AXZ120324019 ,"LEVI'S Mens Graphic T-Shirt Top 2XL White ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,2XL,2XL,2X,,,Small stain on collar. Small stain on back. ,18.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-25-09-0206.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-25-27-0207.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-25-51-0208.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-26-07-0209.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-26-15-0210.jpeg,,,,,,Logo,,,,,White,,,,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,25,,,,26,,,,,,,,,,,2024-03-12T13:26:43.6706197
AXZ120324020 ,CALVIN KLEIN JEANS Womens Graphic T-Shirt Top UK 12 Medium White Cotton ,Calvin Klein Jeans,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,T-Shirts,53159,,,,,1,M,Medium,M,,,Stain on front. Slightly stained armpits. Small stain on back. ,17.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-28-07-0212.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-28-36-0213.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-28-46-0214.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-28-55-0215.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-29-04-0216.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-29-30-0217.jpeg,,,,,Logo,,,,,White,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,Elastane,Jersey,Round Neck,Short Sleeve,17,,,,27,,,,,,,,,,,2024-03-12T13:29:58.5905369
BEQ120324001 ,VINTAGE Womens Blouse Top UK 16  Large White ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,L,Large,N/A,,,,14.95,NO,,,Blouse Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-32-49-0219.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-33-31-0220.jpeg,,,,,,,,,Scalloped,Embroidered,,,,White,,,,Blouse Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,20,,,,23,,,,,,,,,,,2024-03-12T13:35:50.8024056
BEQ120324002 ,BEAR Mens Cargo Shorts Medium W30 White Cotton ,Bear,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shorts,15689,,,,,1,M,Medium,M,,,Small stain on front. ,16.95,NO,,,Cargo Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-37-14-0222.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-37-30-0223.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-37-40-0224.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-38-18-0225.jpeg,,,,,,,Logo,,,,,White,,,Cotton,Cargo Shorts,Zip,Regular,,Woven,,,,,,,,,,,9,10,,,,30,,2024-03-12T13:38:54.0942267
BEQ120324003 ,VANS Mens Classic Fit Graphic Top Long Sleeve Small White Cotton ,Vans,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,S,Small,S,,,Slightly stained armpits. ,14.95,NO,,Classic Fit,Graphic Top Long Sleeve,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-40-19-0227.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-41-00-0228.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-41-12-0229.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-41-29-0230.jpeg,,,,,,,Logo,,,,,White,,,Cotton,Classic Fit Graphic Top Long Sleeve,Pullover,Slim,,Jersey,Round Neck,Long Sleeve,17,20,,,24,,,,,,,,,,,2024-03-12T13:42:06.9380445
BEQ120324004 ,HENRY COTTONS Womens Straight Casual Trousers W28 L30 White Cotton ,Henry Cottons,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Trousers,63863,,,,,1,28,Size 28,28,,,,17.95,NO,,Straight,Casual Trousers,,Stretch,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-43-11-0232.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-43-25-0233.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-43-36-0234.jpeg,,,,,,,,Logo,,,,,White,,,Cotton,Straight Casual Trousers,Zip,Regular,Elastane,Woven,,,,,,,,,,,30,7,,,,28,,2024-03-12T13:43:48.5704415
BEQ120324005 ,TRUSSARDI Womens Tapered Corduroy Trousers W27 L27 White Cotton ,Trussardi,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Trousers,63863,,,,,1,27,Size 27,27/41,,,Small stain on back of right leg. ,19.95,NO,,Tapered,Corduroy Trousers,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-45-32-0236.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-45-47-0237.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-45-59-0238.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-46-25-0239.jpeg,,,,,,,Logo,,,,,White,,,Cotton,Tapered Corduroy Trousers,Zip,Regular,,Corduroy,,,,,,,,,,,27,8,,,,27,,2024-03-12T13:46:48.5443893
BEQ120324006 ,VINTAGE Womens Slim Chino Trousers IT 44 Medium W32 L26 Beige Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Trousers,63863,,,,,1,M,Medium,44,,,Small stain on front of right leg.,17.95,NO,,Slim,Chino Trousers,,Stretch,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-48-13-0241.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-48-30-0242.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-48-40-0243.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-49-31-0244.jpeg,,,,,,,,,,,,Beige,,,Cotton,Slim Chino Trousers,Zip,Slim,Elastane,Woven,,,,,,,,,,,26,7,,,,32,,2024-03-12T13:50:00.0985639
BEQ120324007 ,BENETTON Girls Hooded Padded Jacket 6-7 Years White ,Benetton,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Girls,Clothing,"Coats, Jackets & Snowsuits",51580,,,,,1,6-7 Years,6-7 Years,N/A,,,Small stain on arm cuffs. ,32.95,NO,,Hooded,Padded Jacket,,Hooded,Full Zip,Pockets,Comfort,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-51-12-0246.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-51-26-0247.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-51-42-0248.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-51-58-0249.jpeg,,,,,,,Logo,,,,,White,,,,Hooded Padded Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,13,10,,,15,,,,,,,,,,,2024-03-12T13:52:41.4174923
BEQ120324008 ,ELLESSE Womens Graphic Sweatshirt Jumper UK 8 Small White Cotton ,Ellesse,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Hoodies & Sweats,155226,,,,,1,8,Size 8,8,,,Small stain on front. ,24.95,NO,,Graphic,Sweatshirt Jumper,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-53-55-0251.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-54-15-0252.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-54-25-0253.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-54-43-0254.jpeg,,,,,,,Logo,,,,,White,,,Cotton,Graphic Sweatshirt Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,18,19,,,24,,,,,,,,,,,2024-03-12T13:55:11.7834082
BEQ120324009 ,FAT FACE Womens Top Long Sleeve UK 12 Medium White Striped Cotton ,Fat Face,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,12,Size 12,12,,,Small stain on right arm. Small stain on front. ,16.95,NO,,,Top Long Sleeve,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-56-59-0256.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-57-31-0257.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-57-42-0258.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-58-02-0259.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-13-58-30-0260.jpeg,,,,,,Logo,,,,,White,,Striped,Cotton,Top Long Sleeve,Pullover,Regular,Elastane,Jersey,Round Neck,Long Sleeve,18,18,,,25,,,,,,,,,,,2024-03-12T13:59:37.9897753
BEQ120324010 ,KAPPA Mens Zip Hoodie Sweater Large White Colourblock Cotton ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,L,Large,L,,,Small stain on front. Small stain on right arm. ,22.95,NO,,,Zip Hoodie Sweater,,Hooded,Full Zip,Pockets,Comfort,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-01-01-0262.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-01-30-0263.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-01-42-0264.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-02-33-0265.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-03-12-0266.jpeg,,,,,,Logo,,,,,White,,Colourblock,Cotton,Zip Hoodie Sweater,Zip,Slim,Polyester,Jersey,Round Neck,Long Sleeve,20,20,,,27,,,,,,,,,,,2024-03-12T14:04:15.1719666
BEQ120324011 ,ADIDAS Mens Polo Shirt UK 42/44 Large White Cotton ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Polo Shirts,185101,,,,,1,L,Large,42/44,,,Small stain on front. ,14.95,NO,,,Polo Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-05-29-0268.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-05-54-0269.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-06-08-0270.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-06-27-0271.jpeg,,,,,,,Logo,,,,,White,,,Cotton,Polo Shirt,Pullover,Slim,,Jersey,Collared,Short Sleeve,19,,,,28,,,,,,,,,,,2024-03-12T14:07:09.1008196
BEQ120324012 ,PUMA Mens Hoodie Jumper Small White Colourblock Cotton ,Puma,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,S,Small,S,,,Small stain on front and right and left sleeve. Small stain on back. ,20.95,NO,,,Hoodie Jumper,,Hooded,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-08-33-0273.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-09-05-0274.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-09-18-0275.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-09-39-0276.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-10-15-0277.jpeg,,,,,,Logo,,,,,White,,Colourblock,Cotton,Hoodie Jumper,Pullover,Regular,Polyester,Jersey,High Neck,Long Sleeve,19,20,,,26,,,,,,,,,,,2024-03-12T14:12:09.3508615
BEQ120324013 ,J. CREW Womens Straight Casual Trousers US 10 Large W30 L27 Grey Cotton ,J. Crew,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Trousers,63863,,,,,1,L,Large,10,,,Small stain on front of left leg. ,17.95,NO,,Straight,Casual Trousers,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-13-02-0278.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-13-11-0279.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-13-23-0280.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 7_12-03-2024/Studio 7 12-03-2024-14-13-49-0281.jpeg,,,,,,,,,,,,Grey,,,Cotton,Straight Casual Trousers,Zip,Regular,Spandex,Woven,,,,,,,,,,,27,10,,,,30,,2024-03-12T14:14:28.309607
