sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
BLJ030424055 ,"LEVI'S Womens 501 Denim Shorts W33 Medium Blue Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shorts,11555,,,,,1,33,Size 33,W 33 L 34,J B,Reworked length and loose thread on front right leg.,24.95,YES,,,Denim Shorts,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-25-15-0346.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-25-23-0347.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-25-30-0348.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-12-25-41-0349.jpeg,,,,,,,Logo,,,,,Blue,501,,Cotton,Denim Shorts,Button,Regular,,Denim,,,,,,,,,,,11,10,,,,33,,2024-04-03T11:27:07.131058
BLJ030424056 ,ASICS Womens Tracksuit Trousers Medium Navy Blue Polyamide ,Asics,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Activewear Bottoms,260954,,,,,1,M,Medium,M,Navy.,,22.95,NO,,,Tracksuit Trousers,,Elastic Waist,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-14-12-0351.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-14-24-0352.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-14-32-0353.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-14-46-0354.jpeg,,,,,,,Logo,,,,,Navy Blue,,,Polyamide,Tracksuit Trousers,Pull On,Regular,,Microfibre,,,,,,,,,,,31,10,,,,30,,2024-04-03T12:16:13.9908744
BLJ030424057 ,KAPPA Womens Graphic T-Shirt Top Medium Red Cotton ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,T-Shirts,53159,,,,,1,M,Medium,M,,,19.95,NO,,,Graphic T-Shirt Top,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-16-53-0356.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-17-03-0357.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-19-13-0358.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-19-30-0359.jpeg,,,,,,,Logo,,,,,Red,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,18,,,,22,,,,,,,,,,,2024-04-03T12:20:22.8554098
BLJ030424058 ,HARD ROCK CAFE Womens New York Graphic T-Shirt Top UK 6 XS Beige Cotton ,Hard Rock Cafe,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,T-Shirts,53159,,,,,1,XS,XS,XS,,,24.95,NO,,,Graphic T-Shirt Top,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-20-46-0361.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-20-58-0362.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-21-07-0363.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-21-26-0364.jpeg,,,,,,,Logo,,,,,Beige,New York,,Cotton,Graphic T-Shirt Top,Pullover,Regular,Polyester,Jersey,Round Neck,Short Sleeve,15,,,,23,,,,,,,,,,,2024-04-03T12:22:29.8514602
BLJ030424059 ,DIADORA Womens Graphic Tracksuit Top Jacket IT 42 Medium Blue Polyester ,Diadora,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Activewear Jackets,185079,,,,,1,M,Medium,IT 42,,Stains on stomach and on upper front.,29.95,NO,,Graphic,Tracksuit Top Jacket,,Comfort,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-24-19-0366.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-24-33-0367.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-24-43-0368.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-25-01-0369.jpeg,,,,,,,Logo,,,,,Blue,,,Polyester,Graphic Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,20,19,,,24,,,,,,,,,,,2024-04-03T12:26:19.4384322
BLJ030424060 ,CHAMPION Womens Graphic Hoodie Jumper UK 12 Medium Grey Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Hoodies & Sweats,155226,,,,,1,M,Medium,M,,,29.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-26-58-0371.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-27-15-0372.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-27-28-0373.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-27-51-0374.jpeg,,,,,,,Logo,,,,,Grey,,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,20,18,,,23,,,,,,,,,,,2024-04-03T12:28:52.8299102
BLJ030424061 ,VINTAGE Womens Windbreaker Jacket UK 12 Medium Blue Striped Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,12,Size 12,UK 12,,"Missing hood, marks on middle front and on back.",34.95,NO,,,Windbreaker Jacket,,Windproof,Water Resistant,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-29-53-0376.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-30-09-0377.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-30-21-0378.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-30-32-0379.jpeg,,,,,,,,,,,,Blue,,Striped,Cotton,Windbreaker Jacket,Zip,Relaxed,Polyamide,Woven,High Neck,Long Sleeve,24,19,,,28,,,,,,,,,,,2024-04-03T12:31:49.5595919
BLJ030424062 ,GUESS Womens Graphic Denim Jacket UK 14 Medium Navy Blue Cotton ,Guess,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Coats & Jackets,63862,,,,,1,M,Medium,M,,,49.95,NO,,Graphic,Denim Jacket,,Cuffed,Collared,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-33-19-0381.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-33-35-0382.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-33-49-0383.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-34-06-0384.jpeg,,,,,,,Logo,,,,,Navy Blue,,,Cotton,Graphic Denim Jacket,Button,Regular,,Denim,Collared,Long Sleeve,21,17,,,20,,,,,,,,,,,2024-04-03T12:35:49.0098423
BLJ030424063 ,COLUMBIA Womens Padded Jacket UK 14 Medium Black Polyester ,Columbia,Fair Used Condition: the item has been frequently worn and may have numerous flaws,Womens,Clothing,Coats & Jackets,63862,,,,,1,M,Medium,M,Black.,Uneven padding and light marks on multiple places on item.,36.95,NO,,,Padded Jacket,,Water Resistant,Padded,Windproof,Pockets,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-36-26-0386.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-36-45-0387.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-36-57-0388.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-37-20-0389.jpeg,,,,,,,Logo,,,,,Black,,,Polyester,Padded Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,21,18,,,22,,,,,,,,,,,2024-04-03T12:38:57.976312
BLJ030424064 ,VINTAGE Womens Short Sleeve Shirt UK 16 Large Multicoloured Polyester ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Shirts,53159,,,,,1,L,Large,L,,,22.95,NO,Abstract Pattern,Short Sleeve,Shirt,,Collared,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-39-36-0391.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-39-48-0392.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-39-55-0393.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-40-13-0394.jpeg,,,,,,,,,,,,Multicoloured,,,Polyester,Abstract Pattern Short Sleeve Shirt,Button,Regular,Spandex,Microfibre,Collared,Short Sleeve,22,,,,27,,,,,,,,,,,2024-04-03T12:41:10.2389549
BLJ030424065 ,RALPH LAUREN Womens Top Long Sleeve UK 14 Large Grey Cotton ,Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Tops & Blouses,53159,,,,,1,L,Large,L,Grey.,,27.95,NO,,,Top Long Sleeve,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-42-03-0396.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-42-57-0397.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-43-11-0398.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-43-39-0399.jpeg,,,,,,,Logo,,,,,Grey,,,Cotton,Top Long Sleeve,Pullover,Regular,,Jersey,Round Neck,Long Sleeve,19,19,,,24,,,,,,,,,,,2024-04-03T12:46:37.9392415
BLJ030424066 ,KAPPA Mens Graphic Hoodie Jumper XL Grey Cotton ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,XL,XL,XL,,Stains inside back neckline.,29.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-47-25-0401.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-47-56-0402.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-48-13-0403.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-48-38-0404.jpeg,,,,,,,Logo,,,,,Grey,,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,25,20,,,28,,,,,,,,,,,2024-04-03T12:50:27.9606602
BLJ030424067 ,KAPPA Mens Graphic T-Shirt Top XL Navy Blue Cotton ,Kappa,Fair Used Condition: the item has been frequently worn and may have numerous flaws,Mens,Clothing,T-Shirts,15687,,,,,1,XL,XL,XL,Navy.,"Fading out colour on middle back, paint marks on front left side, washed out colour.",19.95,NO,,,Graphic T-Shirt Top,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-51-10-0406.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-51-26-0407.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-51-37-0408.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-52-09-0409.jpeg,,,,,,,Logo,,,,,Navy Blue,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,23,,,,28,,,,,,,,,,,2024-04-03T12:53:59.6486927
BLJ030424068 ,FILA Mens Graphic Hoodie Jumper Small Grey Cotton ,Fila,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,S,Small,S,,,32.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-54-31-0411.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-54-57-0412.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-55-12-0413.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-55-38-0414.jpeg,,,,,,,Logo,,,,,Grey,,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,22,20,,,25,,,,,,,,,,,2024-04-03T12:56:54.7157195
BLJ030424069 ,CARHARTT Mens Tracksuit Top Jacket Medium Red Check ,Carhartt,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,M,Medium,NS,,Marks on left shoulder and on upper back.,29.95,NO,,,Tracksuit Top Jacket,,Comfort,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-57-31-0416.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-58-01-0417.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-58-12-0418.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-13-58-31-0419.jpeg,,,,,,,Logo,,,,,Red,,Check,,Tracksuit Top Jacket,Zip,Regular,,Microfibre,Mock Neck,Long Sleeve,21,22,,,25,,,,,,,,,,,2024-04-03T12:59:39.1312134
BLJ030424070 ,THE NORTH FACE Mens Tracksuit Top Jacket XL Brown Polyester ,The North Face,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,XL,XL,XL,,,29.95,NO,,,Tracksuit Top Jacket,,Comfort,Zipped Pockets,Full Zip,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-00-28-0421.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-00-47-0422.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-01-00-0423.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-01-18-0424.jpeg,,,,,,,Logo,,,,,Brown,,,Polyester,Tracksuit Top Jacket,Zip,Regular,,Knit,High Neck,Long Sleeve,25,21,,,28,,,,,,,,,,,2024-04-03T13:02:17.5530743
BLJ030424071 ,CHAMPION Mens Graphic Hoodie Jumper Large Grey ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,L,Large,L,,,29.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-04-53-0426.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-05-10-0427.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-05-29-0428.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-05-51-0429.jpeg,,,,,,,Logo,,,,,Grey,,,,Graphic Hoodie Jumper,Pullover,Regular,,Jersey,Round Neck,Long Sleeve,22,20,,,25,,,,,,,,,,,2024-04-03T13:06:54.2543554
BLJ030424072 ,CHAMPION Mens Graphic Hoodie Jumper Medium Black Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,M,Medium,M,Black.,"Washed out colour, marks on chest.",29.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-07-47-0431.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-08-07-0432.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-08-21-0433.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-08-43-0434.jpeg,,,,,,,Embroidered,Logo,,,,Black,,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,22,19,,,25,,,,,,,,,,,2024-04-03T13:10:11.8296649
BLJ030424073 ,TOMMY HILFIGER Mens Graphic Sweatshirt Jumper Large Navy Blue Cotton ,Tommy Hilfiger,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,L,Large,L,Navy.,Stains on upper front.,34.95,NO,,Graphic,Sweatshirt Jumper,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-10-45-0436.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-10-59-0437.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-11-14-0438.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-11-35-0439.jpeg,,,,,,,Embroidered,Logo,,,,Navy Blue,,,Cotton,Graphic Sweatshirt Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,24,20,,,26,,,,,,,,,,,2024-04-03T13:12:56.9411211
BLJ030424074 ,CHAMPION Womens Hoodie Jumper UK 12 Medium Black Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Hoodies & Sweats,155226,,,,,1,M,Medium,M,Black.,,29.95,NO,,,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-13-49-0441.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-14-07-0442.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-14-29-0443.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-15-00-0444.jpeg,,,,,,,Logo,,,,,Black,,,Cotton,Hoodie Jumper,Pullover,Regular,,Jersey,Round Neck,Long Sleeve,19,19,,,21,,,,,,,,,,,2024-04-03T13:17:08.002757
BLJ030424075 ,FILA Mens Vest Tank Top IT 52 Large Grey Striped Acrylic ,Fila,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,L 52,,,27.95,NO,,,Vest Tank Top,,Bodywarmer,Collarless,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-17-46-0446.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-17-57-0447.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-18-12-0448.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-18-35-0449.jpeg,,,,,,,Logo,,,,,Grey,,Striped,Acrylic,Vest Tank Top,Pullover,Slim,,Jersey,V-Neck,Sleeveless,21,,,,28,,,,,,,,,,,2024-04-03T13:20:00.0676927
BLJ030424076 ,TOMMY HILFIGER Mens Crew Neck Jumper Sweater Small Red Cotton ,Tommy Hilfiger,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,S,Small,S,,Light bobbling all over.,34.95,NO,,,Crew Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-20-29-0451.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-20-44-0452.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-20-44-0452_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-20-44-0452_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-20-56-0453.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-21-23-0454.jpeg,,,,,Logo,,,,,Red,,,Cotton,Crew Neck Jumper Sweater,Pullover,Regular,,Jersey,Crew Neck,Long Sleeve,21,19,,,25,,,,,,,,,,,2024-04-03T13:23:10.9374359
BLJ030424077 ,KAPPA Mens Graphic Hoodie Jumper Medium Black Cotton ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,M,Medium,M,Black.,Bobbling material all over.,29.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-23-53-0456.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-23-53-0456_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-23-53-0456_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-24-12-0457.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-24-12-0457_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-24-12-0457_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-24-29-0458.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_03-04-2024/Studio 24 03-04-2024-14-25-00-0459.jpeg,,,Embroidered,Logo,,,,Black,,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,21,20,,,22,,,,,,,,,,,2024-04-03T13:28:26.8527293
